Order ID,Order Date,Customer ID,Segment,City,State,Product ID,Sub-Category,Sales,Quantity,Discount,Profit
CA-2015-103870,12/27/2015,SP-20860,Corporate,Murfreesboro,Tennessee,TEC-AC-10004227,Accessories,72.744,7,0.2,-12.7302
CA-2015-111017,7/31/2015,SC-20695,Corporate,Saint Louis,Missouri,OFF-SU-10002573,Supplies,52.59,3,0,15.777
CA-2017-116988,6/27/2017,PW-19030,Corporate,Seattle,Washington,OFF-PA-10003848,Paper,19.44,3,0,9.3312
CA-2017-116988,6/27/2017,PW-19030,Corporate,Seattle,Washington,FUR-FU-10001290,Furnishings,126.3,3,0,40.416
CA-2017-116988,6/27/2017,PW-19030,Corporate,Seattle,Washington,TEC-AC-10003832,Accessories,1287.45,5,0,244.6155
US-2014-169390,02-07-2014,CS-12250,Corporate,New York City,New York,OFF-ST-10001558,Storage,64.96,4,0,9.744
CA-2016-168774,09-04-2016,RP-19855,Corporate,Woodbury,Minnesota,OFF-ST-10001490,Storage,535.41,3,0,160.623
CA-2017-161592,04-06-2017,CS-12175,Corporate,Chattanooga,Tennessee,OFF-BI-10003669,Binders,8.1,5,0.7,-5.94
US-2017-131961,12-08-2017,MJ-17740,Consumer,Philadelphia,Pennsylvania,OFF-AR-10004441,Art,13.248,4,0.2,3.6432
US-2017-131961,12-08-2017,MJ-17740,Consumer,Philadelphia,Pennsylvania,TEC-PH-10001924,Phones,83.988,2,0.4,-20.997
CA-2016-102498,7/24/2016,JG-15160,Consumer,Lafayette,Louisiana,OFF-AR-10004456,Art,73.2,5,0,21.228
CA-2015-113222,11-09-2015,AG-10765,Home Office,Lawrence,Indiana,OFF-BI-10001890,Binders,10.74,3,0,5.1552
US-2015-144771,10-02-2015,CK-12205,Consumer,Hillsboro,Oregon,FUR-FU-10000629,Furnishings,11.032,1,0.2,3.0338
US-2015-144771,10-02-2015,CK-12205,Consumer,Hillsboro,Oregon,TEC-AC-10002323,Accessories,53.04,3,0.2,-4.641
CA-2015-162376,11/22/2015,HD-14785,Home Office,Cambridge,Massachusetts,OFF-AR-10003056,Art,17.12,4,0,4.9648
CA-2015-162376,11/22/2015,HD-14785,Home Office,Cambridge,Massachusetts,OFF-PA-10000300,Paper,59.94,3,0,28.1718
CA-2017-128076,02-02-2017,BO-11350,Corporate,San Diego,California,FUR-FU-10000293,Furnishings,210.58,2,0,12.6348
CA-2017-128076,02-02-2017,BO-11350,Corporate,San Diego,California,OFF-BI-10003638,Binders,30.96,2,0.2,10.062
CA-2017-128076,02-02-2017,BO-11350,Corporate,San Diego,California,TEC-MA-10002109,Machines,239.984,2,0.2,38.9974
US-2015-163825,6/16/2015,LC-16885,Consumer,New York City,New York,OFF-BI-10003527,Binders,3050.376,3,0.2,1143.891
US-2015-163825,6/16/2015,LC-16885,Consumer,New York City,New York,TEC-PH-10004922,Phones,133.98,2,0,33.495
CA-2016-105662,05-05-2016,RB-19465,Home Office,Tallahassee,Florida,OFF-PA-10001001,Paper,93.248,4,0.2,31.4712
CA-2016-105662,05-05-2016,RB-19465,Home Office,Tallahassee,Florida,TEC-PH-10001198,Phones,177.48,3,0.2,19.9665
CA-2017-152198,09-09-2017,JD-16015,Consumer,Toledo,Ohio,OFF-LA-10000443,Labels,17.712,6,0.2,5.9778
CA-2017-152198,09-09-2017,JD-16015,Consumer,Toledo,Ohio,OFF-BI-10003669,Binders,4.86,3,0.7,-3.564
CA-2017-152198,09-09-2017,JD-16015,Consumer,Toledo,Ohio,OFF-BI-10001628,Binders,6.258,2,0.7,-5.215
CA-2016-114307,7/22/2016,MF-17665,Corporate,Columbia,Maryland,OFF-AP-10002350,Appliances,37.68,2,0,10.5504
CA-2016-114307,7/22/2016,MF-17665,Corporate,Columbia,Maryland,OFF-PA-10004100,Paper,51.84,8,0,24.8832
CA-2016-114307,7/22/2016,MF-17665,Corporate,Columbia,Maryland,FUR-FU-10000794,Furnishings,27.42,3,0,9.3228
CA-2016-114307,7/22/2016,MF-17665,Corporate,Columbia,Maryland,OFF-BI-10002012,Binders,5.4,3,0,2.592
CA-2016-159891,1/31/2016,BF-11170,Home Office,Atlanta,Georgia,OFF-BI-10003527,Binders,1270.99,1,0,635.495
CA-2016-159891,1/31/2016,BF-11170,Home Office,Atlanta,Georgia,OFF-EN-10004483,Envelopes,125.36,8,0,58.9192
CA-2016-112578,12/29/2016,FO-14305,Consumer,Sacramento,California,OFF-ST-10003722,Storage,14.03,1,0,4.0687
CA-2016-112578,12/29/2016,FO-14305,Consumer,Sacramento,California,OFF-SU-10002557,Supplies,27.96,2,0,7.2696
CA-2015-107083,11/21/2015,BB-11545,Corporate,Fort Worth,Texas,OFF-AR-10002257,Art,5.344,2,0.2,0.7348
CA-2015-107083,11/21/2015,BB-11545,Corporate,Fort Worth,Texas,OFF-BI-10000756,Binders,1.696,2,0.8,-2.544
CA-2015-107083,11/21/2015,BB-11545,Corporate,Fort Worth,Texas,OFF-AP-10004136,Appliances,24.588,3,0.8,-67.617
CA-2015-107083,11/21/2015,BB-11545,Corporate,Fort Worth,Texas,OFF-BI-10002194,Binders,7.98,5,0.8,-13.167
CA-2015-151722,10-05-2015,IL-15100,Consumer,Columbus,Ohio,TEC-AC-10000892,Accessories,288,4,0.2,57.6
CA-2016-151148,09-12-2016,PO-19180,Home Office,Louisville,Colorado,TEC-PH-10001870,Phones,146.952,3,0.2,9.1845
CA-2016-151148,09-12-2016,PO-19180,Home Office,Louisville,Colorado,FUR-CH-10002304,Chairs,83.136,4,0.2,5.196
CA-2017-115882,9/14/2017,DB-13555,Corporate,Raleigh,North Carolina,OFF-AP-10002534,Appliances,942.784,4,0.2,94.2784
CA-2017-115882,9/14/2017,DB-13555,Corporate,Raleigh,North Carolina,OFF-PA-10001125,Paper,74.352,3,0.2,23.235
CA-2015-132276,2/23/2015,LC-16960,Home Office,New York City,New York,OFF-AP-10000804,Appliances,26.88,6,0,6.72
CA-2015-132276,2/23/2015,LC-16960,Home Office,New York City,New York,OFF-BI-10002982,Binders,10.896,2,0.2,3.8136
CA-2016-163636,12-05-2016,MP-18175,Home Office,Chicago,Illinois,OFF-AR-10001547,Art,3.536,2,0.2,0.3094
CA-2016-102813,07-02-2016,EA-14035,Corporate,Huntsville,Texas,FUR-CH-10000665,Chairs,528.43,5,0.3,0
CA-2016-102813,07-02-2016,EA-14035,Corporate,Huntsville,Texas,OFF-PA-10000520,Paper,41.472,8,0.2,14.5152
CA-2017-135377,12/13/2017,BP-11095,Corporate,New York City,New York,FUR-BO-10004015,Bookcases,287.976,3,0.2,7.1994
CA-2015-165813,3/20/2015,BM-11785,Consumer,Salem,Oregon,OFF-ST-10004258,Storage,29.304,3,0.2,2.5641
CA-2015-133585,03-01-2015,CM-12715,Corporate,Houston,Texas,OFF-AR-10003696,Art,55.328,2,0.2,6.2244
CA-2015-133585,03-01-2015,CM-12715,Corporate,Houston,Texas,FUR-BO-10001811,Bookcases,1227.9984,6,0.32,-36.1176
CA-2016-116911,9/15/2016,JD-16150,Corporate,Twin Falls,Idaho,OFF-BI-10001249,Binders,20.416,4,0.2,6.6352
CA-2016-116911,9/15/2016,JD-16150,Corporate,Twin Falls,Idaho,FUR-TA-10003473,Tables,1128.39,3,0,259.5297
US-2017-129224,3/17/2017,AS-10630,Home Office,Knoxville,Tennessee,OFF-LA-10003190,Labels,4.608,2,0.2,1.6704
CA-2017-145765,5/28/2017,CM-11815,Corporate,Phoenix,Arizona,TEC-PH-10001305,Phones,195.96,5,0.2,19.596
CA-2017-145765,5/28/2017,CM-11815,Corporate,Phoenix,Arizona,OFF-PA-10001534,Paper,15.552,3,0.2,5.4432
CA-2017-145765,5/28/2017,CM-11815,Corporate,Phoenix,Arizona,TEC-AC-10000844,Accessories,271.968,4,0.2,54.3936
CA-2017-126914,6/15/2017,JE-15715,Consumer,Monroe,North Carolina,FUR-CH-10000847,Chairs,698.352,3,0.2,52.3764
CA-2017-126914,6/15/2017,JE-15715,Consumer,Monroe,North Carolina,FUR-BO-10000468,Bookcases,77.728,2,0.2,-3.8864
CA-2015-169572,09-06-2015,AG-10525,Corporate,Richmond,Virginia,OFF-BI-10002799,Binders,46.62,9,0,21.4452
CA-2017-162075,3/18/2017,TT-21220,Consumer,Houston,Texas,TEC-PH-10001557,Phones,537.544,7,0.2,47.0351
CA-2014-162992,12/19/2014,BP-11095,Corporate,Los Angeles,California,OFF-LA-10001934,Labels,14.62,2,0,6.8714
CA-2014-162992,12/19/2014,BP-11095,Corporate,Los Angeles,California,OFF-FA-10004248,Fasteners,22.55,5,0,8.7945
CA-2014-162992,12/19/2014,BP-11095,Corporate,Los Angeles,California,TEC-PH-10001944,Phones,583.8,5,0.2,72.975
CA-2014-162992,12/19/2014,BP-11095,Corporate,Los Angeles,California,TEC-PH-10002085,Phones,211.168,4,0.2,15.8376
CA-2016-106397,07-07-2016,MJ-17740,Consumer,Orem,Utah,OFF-PA-10003441,Paper,12.96,2,0,6.2208
CA-2016-106397,07-07-2016,MJ-17740,Consumer,Orem,Utah,OFF-AR-10004602,Art,45.98,2,0,12.8744
US-2016-150140,04-06-2016,VM-21685,Home Office,Burlington,Vermont,TEC-PH-10002555,Phones,1294.75,5,0,336.635
CA-2014-116666,05-08-2014,KT-16480,Consumer,Philadelphia,Pennsylvania,TEC-CO-10001449,Copiers,1799.97,5,0.4,239.996
CA-2017-148992,11/23/2017,CS-12250,Corporate,Chicago,Illinois,OFF-PA-10004285,Paper,10.688,2,0.2,3.7408
CA-2016-140935,11-10-2016,AB-10015,Consumer,Oklahoma City,Oklahoma,TEC-PH-10000562,Phones,221.98,2,0,62.1544
CA-2016-140935,11-10-2016,AB-10015,Consumer,Oklahoma City,Oklahoma,FUR-BO-10003966,Bookcases,341.96,2,0,54.7136
CA-2014-157644,12/31/2014,AH-10030,Corporate,New York City,New York,TEC-AC-10003614,Accessories,34.77,3,0,11.4741
CA-2014-157644,12/31/2014,AH-10030,Corporate,New York City,New York,OFF-LA-10003148,Labels,18.9,3,0,8.694
US-2017-100398,8/19/2017,DO-13435,Consumer,Salt Lake City,Utah,OFF-BI-10002133,Binders,102.72,3,0.2,37.236
CA-2016-113082,09-12-2016,MC-17590,Corporate,Utica,New York,FUR-FU-10002813,Furnishings,40.48,2,0,14.5728
US-2017-110646,10/26/2017,JF-15190,Consumer,Philadelphia,Pennsylvania,OFF-BI-10004330,Binders,33.282,3,0.7,-27.735
US-2017-110646,10/26/2017,JF-15190,Consumer,Philadelphia,Pennsylvania,TEC-PH-10002807,Phones,118.65,5,0.4,19.775
US-2017-110646,10/26/2017,JF-15190,Consumer,Philadelphia,Pennsylvania,OFF-LA-10001404,Labels,14.76,5,0.2,4.9815
CA-2017-120614,5/30/2017,SM-20950,Corporate,Los Angeles,California,OFF-PA-10004911,Paper,37.52,4,0,18.0096
US-2016-140172,03-08-2016,SP-20650,Corporate,Jackson,Michigan,OFF-AP-10004233,Appliances,207.144,3,0.1,48.3336
US-2016-140172,03-08-2016,SP-20650,Corporate,Jackson,Michigan,OFF-AR-10002766,Art,13.9,5,0,3.753
CA-2015-127754,7/26/2015,CK-12760,Corporate,Glendale,Arizona,FUR-CH-10003199,Chairs,266.352,3,0.2,13.3176
CA-2015-144274,11/23/2015,PW-19240,Consumer,Wilmington,Delaware,TEC-PH-10003012,Phones,307.98,2,0,89.3142
CA-2015-144274,11/23/2015,PW-19240,Consumer,Wilmington,Delaware,OFF-PA-10001583,Paper,44.1,6,0,20.727
CA-2015-144274,11/23/2015,PW-19240,Consumer,Wilmington,Delaware,OFF-AR-10001940,Art,13.12,4,0,5.6416
CA-2015-144274,11/23/2015,PW-19240,Consumer,Wilmington,Delaware,OFF-EN-10003286,Envelopes,16.56,2,0,7.7832
CA-2015-144274,11/23/2015,PW-19240,Consumer,Wilmington,Delaware,OFF-PA-10003441,Paper,38.88,6,0,18.6624
CA-2015-142930,11/28/2015,EB-14170,Consumer,Austin,Texas,OFF-PA-10003395,Paper,335.52,4,0.2,117.432
CA-2017-100622,11-03-2017,DK-13090,Consumer,Orlando,Florida,TEC-CO-10003236,Copiers,959.984,2,0.2,311.9948
CA-2017-100622,11-03-2017,DK-13090,Consumer,Orlando,Florida,OFF-BI-10002982,Binders,4.086,2,0.7,-2.9964
CA-2017-100622,11-03-2017,DK-13090,Consumer,Orlando,Florida,OFF-AR-10004010,Art,55.984,2,0.2,4.1988
CA-2017-100622,11-03-2017,DK-13090,Consumer,Orlando,Florida,OFF-PA-10002947,Paper,10.688,2,0.2,3.7408
CA-2017-117156,3/21/2017,TB-21055,Consumer,Reading,Pennsylvania,OFF-EN-10003845,Envelopes,8.856,3,0.2,2.8782
CA-2015-115399,12/19/2015,AG-10900,Consumer,Philadelphia,Pennsylvania,OFF-LA-10003190,Labels,6.912,3,0.2,2.5056
US-2014-157847,04-02-2014,SC-20020,Consumer,Houston,Texas,OFF-PA-10002986,Paper,26.72,5,0.2,9.352
US-2014-157847,04-02-2014,SC-20020,Consumer,Houston,Texas,OFF-PA-10001593,Paper,33.488,7,0.2,10.465
CA-2015-115168,06-05-2015,BB-11545,Corporate,Saint Charles,Missouri,OFF-PA-10000528,Paper,10.56,2,0,4.752
CA-2014-109680,10-06-2014,VP-21760,Corporate,Indianapolis,Indiana,OFF-ST-10001932,Storage,386.34,2,0,54.0876
CA-2016-167983,8/21/2016,RP-19270,Corporate,Seattle,Washington,OFF-BI-10003727,Binders,33.44,10,0.2,11.704
CA-2015-145324,11/15/2015,DH-13675,Home Office,Harrisonburg,Virginia,FUR-FU-10002759,Furnishings,39.96,2,0,14.3856
CA-2015-153423,6/22/2015,SW-20455,Consumer,Rochester,New York,OFF-BI-10000545,Binders,1217.568,2,0.2,456.588
US-2017-132675,9/24/2017,KF-16285,Home Office,Sandy Springs,Georgia,OFF-ST-10004950,Storage,15.51,1,0,3.8775
US-2017-132675,9/24/2017,KF-16285,Home Office,Sandy Springs,Georgia,TEC-PH-10003171,Phones,89.9,2,0,25.172
US-2017-132675,9/24/2017,KF-16285,Home Office,Sandy Springs,Georgia,OFF-AR-10000614,Art,14.28,4,0,3.7128
US-2017-132675,9/24/2017,KF-16285,Home Office,Sandy Springs,Georgia,OFF-AR-10000034,Art,12.72,3,0,4.9608
US-2017-132675,9/24/2017,KF-16285,Home Office,Sandy Springs,Georgia,OFF-LA-10003766,Labels,15.75,5,0,7.56
CA-2014-153808,04-06-2014,FH-14275,Corporate,Los Angeles,California,OFF-AR-10001725,Art,70.95,3,0,18.447
CA-2014-153808,04-06-2014,FH-14275,Corporate,Los Angeles,California,OFF-BI-10002794,Binders,65.568,2,0.2,23.7684
CA-2014-153808,04-06-2014,FH-14275,Corporate,Los Angeles,California,TEC-AC-10004171,Accessories,299.97,3,0,131.9868
US-2016-112396,02-09-2016,JR-16210,Corporate,San Francisco,California,TEC-AC-10003628,Accessories,89.97,3,0,39.5868
US-2016-112396,02-09-2016,JR-16210,Corporate,San Francisco,California,TEC-AC-10004761,Accessories,31.86,2,0,11.151
CA-2014-141173,11/18/2014,JC-16105,Corporate,Minneapolis,Minnesota,OFF-ST-10000885,Storage,67.15,5,0,16.7875
CA-2017-156664,12/18/2017,BP-11290,Consumer,Columbus,Ohio,OFF-BI-10004209,Binders,7.236,3,0.7,-6.03
CA-2017-156664,12/18/2017,BP-11290,Consumer,Columbus,Ohio,OFF-FA-10002988,Fasteners,4.824,3,0.2,1.7487
CA-2017-156664,12/18/2017,BP-11290,Consumer,Columbus,Ohio,OFF-PA-10002222,Paper,91.36,5,0.2,29.692
CA-2017-156664,12/18/2017,BP-11290,Consumer,Columbus,Ohio,OFF-AP-10004487,Appliances,130.112,2,0.2,13.0112
CA-2015-140718,07-02-2015,FA-14230,Corporate,Raleigh,North Carolina,TEC-PH-10003505,Phones,74.24,1,0.2,8.352
CA-2015-140718,07-02-2015,FA-14230,Corporate,Raleigh,North Carolina,FUR-FU-10000076,Furnishings,159.84,10,0.2,45.954
CA-2015-140718,07-02-2015,FA-14230,Corporate,Raleigh,North Carolina,OFF-BI-10004728,Binders,2.892,2,0.7,-2.3136
CA-2015-140718,07-02-2015,FA-14230,Corporate,Raleigh,North Carolina,OFF-PA-10002250,Paper,9.392,2,0.2,3.2872
CA-2014-119977,10-08-2014,DN-13690,Consumer,New York City,New York,OFF-PA-10003823,Paper,123.92,4,0,55.764
US-2015-115343,9/22/2015,FO-14305,Consumer,Philadelphia,Pennsylvania,OFF-SU-10000898,Supplies,55.6,5,0.2,6.255
US-2015-115343,9/22/2015,FO-14305,Consumer,Philadelphia,Pennsylvania,TEC-AC-10003832,Accessories,617.976,3,0.2,-7.7247
CA-2017-163671,12/24/2017,DP-13105,Corporate,Meridian,Idaho,OFF-BI-10001679,Binders,21.312,3,0.2,7.992
CA-2017-135909,10/13/2017,JW-15220,Corporate,Sacramento,California,TEC-AC-10002335,Accessories,209.94,6,0,39.8886
CA-2017-135909,10/13/2017,JW-15220,Corporate,Sacramento,California,TEC-PH-10003187,Phones,31.984,2,0.2,-7.996
CA-2017-135909,10/13/2017,JW-15220,Corporate,Sacramento,California,OFF-BI-10003527,Binders,5083.96,5,0.2,1906.485
US-2017-114356,8/20/2017,TT-21460,Home Office,Charlotte,North Carolina,TEC-PH-10003171,Phones,35.96,1,0.2,3.596
CA-2015-125934,09-11-2015,SN-20560,Home Office,Paterson,New Jersey,OFF-LA-10000414,Labels,31.05,3,0,14.904
CA-2015-125934,09-11-2015,SN-20560,Home Office,Paterson,New Jersey,FUR-FU-10002107,Furnishings,8.92,4,0,3.9248
CA-2015-125934,09-11-2015,SN-20560,Home Office,Paterson,New Jersey,OFF-BI-10004593,Binders,209.6,4,0,96.416
CA-2015-125934,09-11-2015,SN-20560,Home Office,Paterson,New Jersey,OFF-AP-10003860,Appliances,111.04,4,0,29.9808
CA-2015-125934,09-11-2015,SN-20560,Home Office,Paterson,New Jersey,OFF-PA-10000556,Paper,38.88,6,0,18.6624
CA-2015-158148,12/20/2015,JM-15865,Consumer,Arlington,Virginia,OFF-AP-10003281,Appliances,36.27,3,0,10.881
CA-2014-120411,9/20/2014,SB-20185,Consumer,Chicago,Illinois,FUR-BO-10004218,Bookcases,493.43,5,0.3,-70.49
CA-2014-120411,9/20/2014,SB-20185,Consumer,Chicago,Illinois,TEC-PH-10002185,Phones,11.12,2,0.2,3.475
CA-2016-158260,11-04-2016,CC-12475,Consumer,San Diego,California,TEC-MA-10003176,Machines,686.4,2,0.2,77.22
CA-2017-101805,12-01-2017,SH-19975,Corporate,Seattle,Washington,OFF-BI-10002003,Binders,15.92,5,0.2,5.373
CA-2017-101805,12-01-2017,SH-19975,Corporate,Seattle,Washington,FUR-FU-10000023,Furnishings,70.68,12,0,31.0992
CA-2017-101805,12-01-2017,SH-19975,Corporate,Seattle,Washington,OFF-ST-10002756,Storage,541.24,4,0,5.4124
US-2014-105137,10-10-2014,RB-19435,Consumer,Columbus,Ohio,TEC-MA-10002694,Machines,101.994,2,0.7,-71.3958
US-2014-105137,10-10-2014,RB-19435,Consumer,Columbus,Ohio,OFF-BI-10002429,Binders,18.264,2,0.7,-13.3936
CA-2017-142489,11/14/2017,TC-21295,Consumer,Houston,Texas,OFF-BI-10003684,Binders,21.99,5,0.8,-32.985
US-2016-141264,8/13/2016,CT-11995,Consumer,Irving,Texas,OFF-SU-10003505,Supplies,185.376,2,0.2,-34.758
US-2016-141264,8/13/2016,CT-11995,Consumer,Irving,Texas,OFF-AP-10002534,Appliances,58.924,1,0.8,-153.2024
CA-2017-126928,9/17/2017,GZ-14470,Consumer,Morristown,New Jersey,TEC-MA-10004626,Machines,480,4,0,225.6
CA-2017-126928,9/17/2017,GZ-14470,Consumer,Morristown,New Jersey,OFF-ST-10000615,Storage,34.05,3,0,9.534
US-2015-107944,3/23/2015,AM-10360,Corporate,Los Angeles,California,OFF-PA-10000659,Paper,192.72,11,0,92.5056
US-2015-107944,3/23/2015,AM-10360,Corporate,Los Angeles,California,TEC-AC-10000736,Accessories,239.97,3,0,86.3892
CA-2016-135594,6/30/2016,AH-10120,Home Office,Aurora,Illinois,TEC-AC-10003038,Accessories,50.12,7,0.2,-0.6265
US-2017-115252,10/20/2017,MY-18295,Corporate,Durham,North Carolina,TEC-PH-10004071,Phones,15.984,2,0.2,1.3986
US-2017-115252,10/20/2017,MY-18295,Corporate,Durham,North Carolina,OFF-PA-10001667,Paper,14.352,3,0.2,4.485
CA-2014-107398,8/25/2014,BS-11590,Corporate,Columbus,Ohio,OFF-BI-10001982,Binders,6.528,4,0.7,-4.5696
CA-2014-107398,8/25/2014,BS-11590,Corporate,Columbus,Ohio,OFF-BI-10004141,Binders,2.862,3,0.7,-2.2896
CA-2014-107398,8/25/2014,BS-11590,Corporate,Columbus,Ohio,OFF-BI-10002103,Binders,20.856,8,0.7,-16.6848
CA-2014-169642,7/27/2014,BB-10990,Corporate,Los Angeles,California,OFF-ST-10002574,Storage,276.28,2,0,0
CA-2017-103968,12-01-2017,ML-17755,Home Office,Stockton,California,FUR-FU-10003394,Furnishings,629.64,9,0,107.0388
CA-2016-147256,10/17/2016,FC-14245,Home Office,Columbia,Missouri,TEC-PH-10003072,Phones,449.97,3,0,220.4853
CA-2016-147256,10/17/2016,FC-14245,Home Office,Columbia,Missouri,OFF-AP-10003057,Appliances,1927.59,7,0,751.7601
CA-2016-162159,9/16/2016,CR-12625,Home Office,Columbus,Georgia,FUR-CH-10001146,Chairs,121.78,2,0,30.445
CA-2015-111038,12-01-2015,LC-16960,Home Office,San Diego,California,FUR-CH-10003973,Chairs,2676.672,9,0.2,267.6672
CA-2014-124723,08-05-2014,GZ-14470,Consumer,Texas City,Texas,FUR-TA-10001307,Tables,489.23,2,0.3,41.934
CA-2016-167241,8/15/2016,BD-11320,Consumer,Los Angeles,California,FUR-FU-10004071,Furnishings,312.03,3,0,43.6842
CA-2016-167241,8/15/2016,BD-11320,Consumer,Los Angeles,California,OFF-ST-10001505,Storage,17.94,3,0,3.0498
CA-2016-167241,8/15/2016,BD-11320,Consumer,Los Angeles,California,TEC-PH-10004614,Phones,165.6,3,0.2,10.35
CA-2016-167241,8/15/2016,BD-11320,Consumer,Los Angeles,California,OFF-PA-10004911,Paper,37.52,4,0,18.0096
CA-2015-163237,08-07-2015,EM-14095,Corporate,Springfield,Virginia,TEC-PH-10003601,Phones,494.97,3,0,148.491
CA-2015-163237,08-07-2015,EM-14095,Corporate,Springfield,Virginia,OFF-LA-10004545,Labels,25.06,2,0,11.7782
CA-2016-150483,5/31/2016,BP-11290,Consumer,Decatur,Illinois,FUR-FU-10001379,Furnishings,32.064,3,0.6,-12.8256
CA-2016-150483,5/31/2016,BP-11290,Consumer,Decatur,Illinois,OFF-PA-10001846,Paper,18.496,4,0.2,6.7048
CA-2016-150483,5/31/2016,BP-11290,Consumer,Decatur,Illinois,FUR-CH-10000422,Chairs,191.079,3,0.3,-38.2158
CA-2016-150483,5/31/2016,BP-11290,Consumer,Decatur,Illinois,OFF-PA-10004621,Paper,10.368,2,0.2,3.6288
US-2016-126431,07-01-2016,SU-20665,Home Office,New York City,New York,OFF-LA-10001474,Labels,30.53,1,0,14.0438
US-2016-126431,07-01-2016,SU-20665,Home Office,New York City,New York,TEC-AC-10001635,Accessories,30.84,3,0,6.168
US-2016-126431,07-01-2016,SU-20665,Home Office,New York City,New York,OFF-PA-10001950,Paper,75.06,9,0,33.777
CA-2016-139934,12/18/2016,AY-10555,Corporate,San Francisco,California,TEC-PH-10001552,Phones,66.976,7,0.2,6.6976
CA-2015-109603,1/26/2015,EM-13825,Corporate,Moreno Valley,California,OFF-PA-10003790,Paper,182.72,8,0,84.0512
CA-2017-160661,10/28/2017,SA-20830,Consumer,Everett,Massachusetts,OFF-LA-10002475,Labels,21.93,3,0,10.3071
CA-2017-102610,11-04-2017,CA-12265,Consumer,Chattanooga,Tennessee,TEC-AC-10000303,Accessories,95.976,3,0.2,15.5961
CA-2017-102610,11-04-2017,CA-12265,Consumer,Chattanooga,Tennessee,TEC-PH-10000127,Phones,143.928,9,0.2,-32.3838
CA-2017-102610,11-04-2017,CA-12265,Consumer,Chattanooga,Tennessee,OFF-BI-10004364,Binders,3.564,2,0.7,-2.97
CA-2017-102610,11-04-2017,CA-12265,Consumer,Chattanooga,Tennessee,OFF-LA-10002195,Labels,4.928,2,0.2,1.7248
US-2016-144057,05-09-2016,CV-12805,Corporate,Austin,Texas,OFF-ST-10001490,Storage,856.656,6,0.2,107.082
US-2016-144057,05-09-2016,CV-12805,Corporate,Austin,Texas,OFF-BI-10002852,Binders,13.184,4,0.8,-20.4352
US-2016-144057,05-09-2016,CV-12805,Corporate,Austin,Texas,OFF-AP-10000390,Appliances,48.784,4,0.8,-131.7168
US-2016-144057,05-09-2016,CV-12805,Corporate,Austin,Texas,OFF-PA-10004327,Paper,76.64,2,0.2,26.824
US-2016-144057,05-09-2016,CV-12805,Corporate,Austin,Texas,OFF-BI-10002353,Binders,18.528,6,0.8,-27.792
CA-2014-160276,04-02-2014,AH-10690,Corporate,Virginia Beach,Virginia,FUR-FU-10003192,Furnishings,177.68,2,0,46.1968
CA-2014-132983,4/28/2014,DS-13180,Corporate,Jamestown,New York,TEC-AC-10000736,Accessories,159.98,2,0,57.5928
CA-2016-145709,10-04-2016,AH-10690,Corporate,Coral Gables,Florida,TEC-PH-10003095,Phones,52.68,3,0.2,19.755
CA-2016-145709,10-04-2016,AH-10690,Corporate,Coral Gables,Florida,FUR-FU-10002885,Furnishings,11.568,3,0.2,2.6028
CA-2017-133928,06-11-2017,ZC-21910,Consumer,Hickory,North Carolina,OFF-BI-10001525,Binders,4.572,4,0.7,-3.81
CA-2016-168032,1/30/2016,DF-13135,Consumer,Rockford,Illinois,TEC-PH-10004241,Phones,1439.968,4,0.2,143.9968
CA-2016-168032,1/30/2016,DF-13135,Consumer,Rockford,Illinois,OFF-BI-10000546,Binders,1.728,3,0.8,-2.6784
CA-2016-168032,1/30/2016,DF-13135,Consumer,Rockford,Illinois,FUR-TA-10004256,Tables,626.1,3,0.5,-538.446
CA-2015-143616,9/27/2015,SS-20140,Corporate,Seattle,Washington,OFF-AR-10002067,Art,99.2,5,0,25.792
US-2015-168704,4/13/2015,FP-14320,Consumer,Huntsville,Texas,FUR-TA-10000688,Tables,609.98,4,0.3,-113.282
US-2015-168704,4/13/2015,FP-14320,Consumer,Huntsville,Texas,FUR-TA-10002530,Tables,211.372,2,0.3,-45.294
US-2015-168704,4/13/2015,FP-14320,Consumer,Huntsville,Texas,TEC-PH-10001061,Phones,239.976,3,0.2,17.9982
CA-2017-143252,12/18/2017,HE-14800,Corporate,Milwaukee,Wisconsin,FUR-FU-10001057,Furnishings,99.95,5,0,22.9885
CA-2017-143252,12/18/2017,HE-14800,Corporate,Milwaukee,Wisconsin,TEC-AC-10002331,Accessories,29.34,3,0,10.8558
CA-2016-102134,3/14/2016,SP-20545,Corporate,Green Bay,Wisconsin,FUR-FU-10003724,Furnishings,16.74,2,0,4.3524
CA-2017-130036,8/27/2017,BP-11185,Corporate,Philadelphia,Pennsylvania,OFF-PA-10000528,Paper,12.672,3,0.2,3.96
CA-2017-130036,8/27/2017,BP-11185,Corporate,Philadelphia,Pennsylvania,TEC-AC-10001908,Accessories,1119.888,14,0.2,209.979
CA-2015-134117,12/17/2015,PG-18895,Consumer,Los Angeles,California,OFF-AR-10003903,Art,204.85,5,0,53.261
CA-2015-134117,12/17/2015,PG-18895,Consumer,Los Angeles,California,TEC-PH-10004908,Phones,135.984,2,0.2,16.998
CA-2015-134117,12/17/2015,PG-18895,Consumer,Los Angeles,California,OFF-AR-10001940,Art,16.4,5,0,7.052
CA-2015-134117,12/17/2015,PG-18895,Consumer,Los Angeles,California,OFF-BI-10002026,Binders,92.96,2,0.2,31.374
